id,Ad date,Address,Air conditioning,Balcony,Bathrooms,Unnamed: 6,Condition,Floor,Floor area,Furniture,Garage,Garden,Heating,Kitchen,Lift,Monthly charges,Price,Property type,Ref.,Rental income,Rooms,Terrace,Total floors,Zone
c4c0382cec6b44048d78de0c8e81ea51,1/7/2019,"via vittorio asinari di bernezzo,  Torino",,Yes,1,,buono / abitabile,raised floor,75m²,Unfurnished,no,Nothing,Communal,Livable,Yes,100 € mensili,109,whole estate,44,,3,,4.0,"Pozzo Strada, Parella"
86fff5a508ca4439b098c4cc5e89de19,17/05/2019,"via Treviso 56,  Torino",,Yes,2,,nuovo / in costruzione,last floor,108m²,Unfurnished,no,Shared,Autonomous,Livable,Yes,100 € mensili,330,whole estate,Via Treviso (2523247),,4,Yes,8.0,
d0c817d6f2364586ba8e0a2a693737cf,4/8/2019,"VIA SANTA CHIARA,  Torino",,,2,,nuovo / in costruzione,2,125m²,,,,Autonomous,,Yes,,424,whole estate,190512_id_5605,,5,,4.0,Centro
c89ea079f390460d8d5b9560a51de523,1/8/2019,"Corso Monte Cucco 146, Torino",,Yes,1,,buono / abitabile,7,85m²,Unfurnished,,Shared,Communal,Kitchenette,Yes,130 € mensili,180,whole estate,montecucco180,,3,,9.0,"Pozzo Strada, Parella"
08d098f85cd14d22a4f4f59f1cafc36c,23/07/2019,"Strada Guido Volante,  Torino",,Yes,2,,nuovo / in costruzione,last floor,100m²,Unfurnished,2+ cars,Shared,Communal,Livable,Yes,150 € mensili,719,whole estate,20551166-179,,5,Yes,1.0,
2d567357f1e94b349964ba0527433c30,22/06/2019,"Via Oslavia 41, Torino",,,1,,excellent/refurbished,3,74m²,Unfurnished,no,Nothing,Communal,Livable,Yes,,139,whole estate,AV0159A,,2,,4.0,"Regio Parco, Vanchiglia, Vanchiglietta"
1d0a82e82d68453aacd5cc18fc42c513,4/7/2019,"via Valfrè 3,  Torino",,Yes,1,,to be refurbished,last floor,220m²,Unfurnished,no,Nothing,Communal,Livable,Yes,135 € mensili,430,whole estate,Valfrè (2451750),,>5,,5.0,
18feba9d53224476bdba5650a96caef4,19/06/2019,"via foligno 119,  Torino",,Yes,1,,excellent/refurbished,last floor,60m²,,,,,Kitchenette,Yes,60 € mensili,59,whole estate,via foligno 119 (2448488),,2,,5.0,
808c083bc6c344dd9a34067c99f40a9e,31/07/2019,"Via Vicenza 31, Torino",,Yes,1,,to be refurbished,2,42m²,Partly Furnished,no,Nothing,None,Livable,,700 € mensili,39,whole estate,vic31,,2,,3.0,
03c9ebd136e4475c94256bcb17611918,25/07/2019,"Via Tesso,  Torino",,Yes,1,,buono / abitabile,3,50m²,Unfurnished,no,Nothing,Communal,Livable,,,49,whole estate,40204311,,2,,4.0,
35296f3a3dcf4e02ae65d042d42d4dc5,6/5/2019,"via luini 159,  Torino",,Yes,1,,excellent/refurbished,3,95m²,,,,Communal,Livable,Yes,85 € mensili,159,whole estate,via luini 159 (2495387),,4,,6.0,
f15ecec1a01f4e1886bc186e8dc18b34,2/8/2019,"via francesco baracca 6,  Torino",,,1,,buono / abitabile,raised floor,35m²,Partly Furnished,no,Owner,Communal,A vista,,,37,,-2560670,,2,,5.0,
c2bf2f6db8e342ea8a09f4f80b20de47,14/11/2018,"Strada della Creusa 80, Torino",,Yes,>3,,to be refurbished,Ground floor,321m²,Unfurnished,2+ cars,Owner,Autonomous,Livable,,,900,whole estate,21989660,,>5,Yes,3.0,"Cavoretto, Gran Madre"
74ff131813414402b40f03c24cc74bf8,2/4/2018,"Via Guido Reni 73, Torino",,Yes,1,,excellent/refurbished,3,95m²,Unfurnished,,,Communal,Livable,Yes,80 € mensili,185,,Via Guido Reni - spazioso panoramico trilocale Mirafiori Nord,,3,,9.0,"Santa Rita, Mirafiori Nord"
4d3a1350bdfc4616bbd0d0b8291c7ef5,3/8/2019,"Via Carlo Pisacane 55, Torino",,Yes,1,,to be refurbished,raised floor,85m²,Unfurnished,no,Shared,Communal,Livable,,50 € mensili,78,whole estate,,,4,,3.0,Mirafiori Sud
3f9ea0a55cf942e1b5c50ff304d5e838,18/07/2019,"Via Cherasco 6, Torino",,Yes,1,,to be refurbished,2,42m²,Unfurnished,no,Nothing,Autonomous,Livable,,65 € mensili,45,whole estate,,,2,,4.0,"Lingotto, Nizza Millefonti"
18dfb2aa126949b391fde7f689a6fca8,4/8/2019,"VIA CASSINI,  Torino",,Yes,3,,nuovo / in costruzione,1,190m²,,,,Communal,,Yes,,543,whole estate,190414_id_5341,,5,,5.0,"Crocetta, San Secondo"
7aebb3394937471f8aa59700eb39d751,5/8/2019,"via Ormea,  Torino",Yes,,1,,excellent/refurbished,3,19m²,Furnished,,,Autonomous,Kitchenette,,30 € mensili,35,,1279V (2241981),,1,,3.0,
9c653062505a4b7fb522bd218667e6c4,13/07/2019,"Lungo Dora Napoli,  Torino",,Yes,1,,buono / abitabile,3,117m²,,,,Autonomous,Livable,Yes,80 € mensili,179,whole estate,-2428182,,5,,5.0,"Aurora, Barriera di Milano, Rebaudengo"
ff96cd1e08c74ae1909d790276f5d7cf,9/7/2019,"Via Salbertrand 83, Torino",,,,,,,1360m²,,,,,,,,742.5,whole estate,,,,,,"Pozzo Strada, Parella"
4e7cf0c014b0465c9c973bc6aa0d5125,24/05/2019,"Via Di Nanni 12,  Torino",,Yes,2,,excellent/refurbished,5,130m²,,,,,,Yes,,Prezzosurichiesta,,-32050026,,5,Yes,6.0,"Borgo San Paolo, Cenisia"
d45f22a9ecdd48fc976f36f3f0f82b41,4/8/2019,"VIA GASSINO,  Torino",,Yes,1,,nuovo / in costruzione,2,100m²,,,,Autonomous,,Yes,,252,whole estate,190602_id_5803,,4,,4.0,"Madonna del Pilone, Sassi"
24ac39da823146f599dc7f3d02b24b9a,20/06/2019,"Via Gioacchino Quarello 30/B, Torino",,Yes,2,,buono / abitabile,last floor,120m²,,1 car,Shared,Communal,Livable,Yes,100 € mensili,99,whole estate,QUARELLO 30/B (2352168),,>5,,10.0,
13e8a3646bd54de79c24e6462a4a7f47,10/7/2019,"Corso Francia 161, Torino",,Yes,1,,excellent/refurbished,5,85m²,Unfurnished,no,Nothing,Communal,Livable,Yes,80 € mensili,157,whole estate,40188429,,3,,9.0,"Pozzo Strada, Parella"
f7c427180515477cac74571140f998c0,22/10/2018,"Via Febo,  Torino",,Yes,3,,excellent/refurbished,2,160m²,,1 car,Shared,Communal,Livable,,,580,whole estate,MONFEBO,,>5,,3.0,"Cavoretto, Gran Madre"
b2719458b1484ee5995495294e5f99cf,7/6/2019,"Via Montalto 3, Torino",,Yes,1,,excellent/refurbished,2,78m²,Furnished,no,Nothing,Communal,Livable,Yes,,148,whole estate,Bi 206,,3,,9.0,"Regio Parco, Vanchiglia, Vanchiglietta"
46f62b76b1134f6d924b7d616a6d0ebf,29/05/2019,"Via Cesare Balbo 1BIS, Torino",,Yes,3,,excellent/refurbished,3,117m²,Unfurnished,no,Shared,Communal,Livable,Yes,,356,whole estate,Casa Balbo - 3A,,4,,4.0,"Regio Parco, Vanchiglia, Vanchiglietta"
fe3229695e2d42bf8fe467197862dc80,3/7/2019,"Via La Salle, 10,  Torino",,Yes,1,,excellent/refurbished,last floor,32m²,,no,,Autonomous,A vista,,4 € mensili,75,whole estate,V003619.3436,,1,Yes,4.0,"Aurora, Barriera di Milano, Rebaudengo"
1a14a4df5371418da8790321c03180f8,25/06/2019,"Via Feletto 35, Torino",,Yes,1,,to be refurbished,2,45m²,,,,Autonomous,Livable,,,20,,,,2,,5.0,"Aurora, Barriera di Milano, Rebaudengo"
e14281de82744a00b5a0333e911afbd9,28/05/2019,"via SERVAIS 97,  Torino",Yes,Yes,1,,excellent/refurbished,1,64m²,Unfurnished,1 car,Shared,Communal,A vista,Yes,,120,whole estate,S137 (2524718),,2,,8.0,
b9a18709855f46579f05082c7beb9647,8/8/2019,"piazza Rivoli 7,  Torino",,Yes,1,,buono / abitabile,2,73m²,Unfurnished,,,Communal,Small kitchen,,100 € mensili,159,whole estate,-2568773,,3,,9.0,
8d55de776b9a468691f71210675cac60,22/04/2019,"Corso Re Umberto 90, Torino",,,1,,nuovo / in costruzione,Ground floor,50m²,Unfurnished,1 car,Owner,Autonomous,Livable,,,150,whole estate,,,2,,1.0,"Crocetta, San Secondo"
579c7c2a91134c97b701809200a633cc,4/8/2019,"CORSO MONCALIERI,  Torino",,Yes,2,,nuovo / in costruzione,3,145m²,,,,Communal,,Yes,100 € mensili,435,whole estate,190322_id_5173,,5,,3.0,"Cavoretto, Gran Madre"
d958d4170c2941c5bfce4f483245be1f,11/7/2019,"via XX SETTEMBRE,  Torino",,Yes,2,,excellent/refurbished,4,168m²,,,,Communal,Livable,Yes,158 € mensili,390,whole estate,-2377111,,>5,Yes,7.0,
67d526f932f340b79e9934716dc6f6b9,18/07/2019,"Via Druento,  Torino",Yes,Yes,2,,nuovo / in costruzione,6,100m²,,2+ cars,Shared,Autonomous,Livable,Yes,,140,whole estate,40168271,,4,,7.0,
505c7fd4e7984aba8e8a6818fcc895e5,20/06/2019,"Corso Vittorio Emanuele II 57, Torino",,Yes,>3,,excellent/refurbished,,1000m²,Furnished,,Shared,Autonomous,Livable,Yes,1.000 € mensili,3.400.000,whole estate,41,Yes,>5,Yes,4.0,"Crocetta, San Secondo"
6f0566c550504be5939c80c0dfd19554,10/8/2019,"Via La Loggia , 51,  Torino",,,1,,,,61m²,,,,Communal,,Yes,27 € mensili,91,whole estate,2018 VIA LA LOGGIA 51 INT 29 SUB 154,,2,,5.0,"Lingotto, Nizza Millefonti"
9d0e716cd7654e01a3b0a4cfc3b7749c,16/07/2019,"Via Vandalino 86, Torino",,Yes,1,,excellent/refurbished,4,75m²,Unfurnished,no,Nothing,Communal,Livable,Yes,70 € mensili,89,whole estate,3aepl,,3,,6.0,"Pozzo Strada, Parella"
305ddff59cad48edb6e4126e13bdc748,26/07/2019,"Corso Giulio Cesare 63, Torino",,Yes,1,,buono / abitabile,4,102m²,Unfurnished,no,Nothing,Communal,A vista,Yes,,66,whole estate,00262751083/17ESL7giuliocesareTOLZ,Yes,4,,7.0,"Aurora, Barriera di Milano, Rebaudengo"
3f35fd3322b84529ab16784497b7d8fb,5/7/2019,Torino,,Yes,1,,excellent/refurbished,4,58m²,Unfurnished,,Nothing,Communal,Small kitchen,Yes,40 € mensili,129,whole estate,,,2,,6.0,"Lingotto, Nizza Millefonti"
e9b885b8da314b3299f8593bd36d31b7,24/06/2019,"Corso Racconigi 132, Torino",,Yes,1,,excellent/refurbished,2,45m²,,no,,Autonomous,Livable,Yes,50 € mensili,90,whole estate,,,1,,,"Borgo San Paolo, Cenisia"
3f4ee143b4fa48f0b9ea00e3bf56c6fb,19/07/2019,"Via Asti,  Torino",,Yes,1,,nuovo / in costruzione,3,50m²,Unfurnished,no,Nothing,Autonomous,Kitchenette,,50 € mensili,165,whole estate,533,,2,,3.0,"Cavoretto, Gran Madre"
fdeaf43d224c45e0b3bda36e0a7b4621,12/3/2019,"Via Masera 3, Torino",,Yes,1,,buono / abitabile,2,55m²,Unfurnished,no,Nothing,Communal,Livable,Yes,50 € mensili,73,whole estate,,,2,,5.0,"Pozzo Strada, Parella"
5aab2d90aa8047b6915877ee8d303356,22/06/2019,"via Nicola Porpora 26,  Torino",,Yes,1,,buono / abitabile,2,45m²,,,,,Livable,Yes,,30,whole estate,LM-TO352 (2499382),,2,,5.0,"Aurora, Barriera di Milano, Rebaudengo"
1da5fd2b1c7241ea8d0b6ccd841de6fd,16/05/2019,"Via Crevacuore 8, Torino",,Yes,1,,excellent/refurbished,3,70m²,,,,Communal,Small kitchen,,,109,whole estate,crevacuore,,3,,4.0,"Pozzo Strada, Parella"
464b6128dfef4431adbd56b3c7a56e9c,19/06/2019,"Via Parella 11, Torino",,Yes,1,,to be refurbished,Ground floor,50m²,Unfurnished,no,Nothing,Communal,Livable,,480 € mensili,22,whole estate,,,2,,4.0,"Aurora, Barriera di Milano, Rebaudengo"
940b6c5393a340c2a4bdc23cedb4d3ce,7/7/2019,"Via Principe Amedeo 14, Torino",,Yes,1,,to be refurbished,2,135m²,Unfurnished,no,Nothing,Autonomous,Livable,Yes,80 € mensili,339,whole estate,14,,4,,4.0,
1e4943b04759499c98352cbdc2f2cbd5,5/8/2019,"Via Monferrato 20, Torino",,Yes,1,,buono / abitabile,2,40m²,Partly Furnished,no,Nothing,Autonomous,Kitchenette,,20 € mensili,130,whole estate,,,1,,3.0,"Cavoretto, Gran Madre"
05a9b0220d94460fb3c9f8166ac2052b,1/3/2019,"Via Caprie,  Torino",,Yes,2,,nuovo / in costruzione,5,143m²,,1 car,,Autonomous,Livable,Yes,,500,whole estate,,,5,,5.0,"Campidoglio, San Donato, Cit Turin"
e6aabebbbe014ddd816a372ff1fcbc50,25/06/2019,"Corso Massimo D'Azeglio 60, Torino",,Yes,3,,buono / abitabile,4,200m²,Unfurnished,1 car,Shared,Communal,Livable,Yes,250 € mensili,495,whole estate,TOASD19003-V,,>5,Yes,4.0,
0182d0af5010448cb5e42deb2119dc11,7/3/2019,"Via Portofino 30/34, Torino",,Yes,2,,buono / abitabile,5,125m²,Unfurnished,1 car,Nothing,Autonomous,Livable,Yes,100 € mensili,228,whole estate,40117703,,5,,6.0,Mirafiori Sud
c61f0a6d7c95480b893cc1180b715f41,27/07/2019,"Via Nizza,  Torino",,Yes,1,,buono / abitabile,4,55m²,Unfurnished,no,Nothing,Communal,Livable,Yes,500 € mensili,125,whole estate,A2207,,2,Yes,8.0,"Lingotto, Nizza Millefonti"
e5bf1d1ceafc4431bc72ea2ec12e22e0,6/8/2019,"Via Conte di Roccavione 107, Torino",,Yes,1,,to be refurbished,4,70m²,,,,Communal,Livable,Yes,,65,whole estate,,,2,,5.0,"Borgo Vittoria, Parco Dora"
3f9f23427746455cbe8cdae8f466df46,2/8/2019,"via Gioachino Quarello 22b,  Torino",,Yes,2,,,5,130m²,,1 car,,Communal,Livable,Yes,,125,whole estate,022b (2567854),,>5,,10.0,
34ce879985c8426497c69a1a4660cb5a,4/3/2019,"via Cernaia,  Torino",,Yes,3,,buono / abitabile,last floor,150m²,,1 car,Nothing,Autonomous,Livable,Yes,,525,,95/18 (2236216),,>5,Yes,5.0,
dad683d1387a44cd9c8ea665acc0c982,20/05/2019,"via saorgio 61,  Torino",,Yes,1,,excellent/refurbished,2,55m²,Furnished,no,Nothing,Communal,Livable,,,65,whole estate,7515 (2285565),,2,,4.0,
d9aa473f32424184a411557df3ccbc8a,17/07/2019,"corso Casale,  Torino",,Yes,1,,buono / abitabile,last floor,120m²,Unfurnished,1 car,Shared,Communal,Livable,,75 € mensili,210,whole estate,-2558693,,4,Yes,2.0,"Madonna del Pilone, Sassi"
d526415a8bcd447ab438cf50ab7b2455,22/07/2019,"Via Carmagnola 8, Torino",,Yes,1,,,,87m²,,,,,Livable,,,39,whole estate,,,4,,,"Aurora, Barriera di Milano, Rebaudengo"
7c7a7d6ffb164ade8783359391a8771a,19/07/2019,"via val della torre  124,  Torino",,Yes,1,,,1,60m²,,,,Communal,Small kitchen,Yes,60 € mensili,69,whole estate,via val della torre 124 (2562281),,2,,5.0,
d49149fc59d944afa5cc56eeb1bae5fa,22/07/2019,"Via Chiesa della Salute 39, Torino",,Yes,1,,excellent/refurbished,4,35m²,Furnished,no,Nothing,Autonomous,Livable,Yes,40 € mensili,40,whole estate,32351017-73,,2,,4.0,"Borgo Vittoria, Parco Dora"
4165d7a9e726476888f11c49c8888b93,2/4/2019,"via Pont  1 bis,  Torino",,Yes,1,,to be refurbished,4,50m²,Unfurnished,no,Nothing,Communal,Livable,Yes,67 € mensili,29,,V000159 (2427195),,2,,5.0,
5c163cb59993403aad2d9746e03f1f4b,24/01/2019,"via cesare pavese,  Torino",,Yes,1,,buono / abitabile,2,85m²,Unfurnished,no,Shared,Communal,Small kitchen,Yes,80 € mensili,109,whole estate,pavese (2321846),,3,,8.0,Mirafiori Sud
0241f0a9b7314841ad49529810848ee6,28/06/2019,"Via Lanzo,  Torino",,Yes,1,,buono / abitabile,3,65m²,,no,Nothing,Communal,Livable,Yes,85 € mensili,60,whole estate,,,2,Yes,,"Barriera di Lanzo, Falchera, Barca, Bertolla"
9f15990c93844148b1d31a7b4c233a88,1/8/2019,"Via Millefonti, 29,  Torino",,Yes,1,,excellent/refurbished,,60m²,,no,,Communal,Kitchenette,Yes,60 € mensili,129,whole estate,RM26,,2,,,"Lingotto, Nizza Millefonti"
a3e1cab0a8ac471dac4dfe48cc4512d3,2/8/2019,"Corso Grosseto,  Torino",,Yes,2,,nuovo / in costruzione,7,108m²,,1 car,Shared,Autonomous,Livable,Yes,,190,whole estate,40205923,,4,Yes,9.0,"Borgo Vittoria, Parco Dora"
2aca025dbb024c0bb9bbfed0e8a6fbcb,24/03/2019,"Via Genola 4, Torino",Yes,Yes,1,,excellent/refurbished,2,85m²,,no,Nothing,Communal,Livable,Yes,120 € mensili,215,whole estate,,,3,,,"Borgo San Paolo, Cenisia"
6df1064f05c24059872981f3e2eded0f,31/05/2019,"corso Moncalieri,  Torino",Yes,Yes,>3,,excellent/refurbished,multi-level,470m²,Unfurnished,2+ cars,Owner,Autonomous,Livable,,,750,whole estate,-2341373,,>5,,3.0,
10847bbc4f2e4431b431d4edbb942c4c,3/6/2019,"via Emilio Brusa,  Torino",,Yes,1,,excellent/refurbished,2,83m²,,no,Nothing,Communal,Small kitchen,,90 € mensili,115,whole estate,-1868115,,3,,5.0,
728f179c2950415aad349e355a988dda,29/07/2019,"corso ferrara, 45,  Torino",,Yes,1,,buono / abitabile,raised floor,120m²,,,,Communal,,Yes,85 € mensili,119,whole estate,CV95,,5,,6.0,"Le Vallette, Lucento, Madonna di Campagna"
1f88d115621f435fa7b3e232c2a63c6a,14/05/2019,"via poggio 8,  Torino",,Yes,1,,excellent/refurbished,3,80m²,,,,Communal,Livable,Yes,70 € mensili,109,whole estate,via poggio 8 (2520847),,3,,5.0,
c8f8dd06f9cc4f45adf002de8b7e1cd1,10/8/2019,"via Genova, 35,  Torino",Yes,Yes,1,,excellent/refurbished,2,78m²,,no,Nothing,Autonomous,Kitchenette,,60 € mensili,190,whole estate,111116,,3,,3.0,"Lingotto, Nizza Millefonti"
d05ad33756444ee6bf0f3f3ab8086053,2/8/2019,"Via Paolo Veronese 144, Torino",,Yes,1,,excellent/refurbished,last floor,65m²,Unfurnished,no,Nothing,Autonomous,Livable,,,65,,40183902,,3,,4.0,"Borgo Vittoria, Parco Dora"
da25c35d98b54874b31de8cea38a9ee7,11/6/2019,"via sansovino,  Torino",,Yes,1,,buono / abitabile,raised floor,51m²,Unfurnished,,,Communal,Small kitchen,,60 € mensili,41,whole estate,40140398,,2,,3.0,"Le Vallette, Lucento, Madonna di Campagna"
ddb4d2fb0d4946ad8946517b95205824,4/8/2019,"CORSO RE UMBERTO,  Torino",,,2,,nuovo / in costruzione,,110m²,,,,Communal,,,,268,whole estate,190208_id_4930,,5,,3.0,"Crocetta, San Secondo"
d6b1cf03928548a88735a969b7e0a599,11/8/2019,"via Verolengo 45/47,  Torino",,,1,,nuovo / in costruzione,4,77m²,,no,Nothing,None,Kitchenette,,63 € mensili,165,whole estate,T2509,,2,,13.0,
75471c6bf2dd4cb4801b229a8590c159,19/06/2019,"Via Bardonecchia 151, Torino",,Yes,2,,nuovo / in costruzione,1,102m²,Unfurnished,1 car,Shared,Autonomous,Livable,Yes,80 € mensili,331,whole estate,Brd_4loc,,4,Yes,10.0,"Pozzo Strada, Parella"
b991c2ee69ed4fd99f33920a9930a1a8,5/8/2019,"via pisacane,  Torino",,Yes,1,,buono / abitabile,4,80m²,Unfurnished,,Nothing,Communal,Small kitchen,,,79,whole estate,40201300,,3,,4.0,Mirafiori Sud
a17fd6a5b2444ea7a13277f85c266f1b,4/8/2019,"VIA BOSTON,  Torino",,Yes,1,,nuovo / in costruzione,6,120m²,,,,Communal,,Yes,70 € mensili,291,whole estate,190422_id_5393,,4,,9.0,"Santa Rita, Mirafiori Nord"
fa596f7901314cf28a3e90812854ad76,19/06/2019,"Corso Unione Sovietica  381,  Torino",,Yes,1,,buono / abitabile,last floor,85m²,,,,Communal,Small kitchen,Yes,70 € mensili,118.5,,-2546188,,3,,9.0,
14063706f0ef49ee8236cc526ddb770c,22/07/2019,"via sondrio,  Torino",,Yes,1,,excellent/refurbished,4,130m²,Unfurnished,1 car,Nothing,Communal,Livable,Yes,80 € mensili,189,whole estate,1669996,,4,,6.0,
c4888f93ca5f434e9daaae7ea813ec4c,29/07/2019,"Via Giuseppe Macherione 18, Torino",,Yes,1,,excellent/refurbished,last floor,62m²,Unfurnished,no,Shared,Communal,Kitchenette,Yes,65 € mensili,64,whole estate,21341076-66,,2,,6.0,"Barriera di Lanzo, Falchera, Barca, Bertolla"
9b84ba953014458a8f594934e63585f3,23/07/2019,"via Fontanella  5,  Torino",,,1,,,,37m²,,no,Nothing,Autonomous,Livable,,58 € mensili,29,,-2564020,,2,,,
10725384ef1e4a3c8720d622f2f24102,4/8/2019,"VIA PO,  Torino",,,1,,nuovo / in costruzione,1,75m²,,,,Communal,,Yes,66 € mensili,240,whole estate,190721_id_6165,,2,,5.0,
1c5cbfd5d2b7407e85d9807d14caabc7,30/07/2019,"corso SIRACUSA,  Torino",,Yes,2,,buono / abitabile,last floor,143m²,Unfurnished,1 car,Nothing,Communal,Livable,Yes,100 € mensili,259,whole estate,SIR279 (2313499),,5,,9.0,"Santa Rita, Mirafiori Nord"
9b366cc65d9642488ea22596883b3f37,2/8/2019,"corso vercelli,  Torino",,Yes,1,,buono / abitabile,7,70m²,Unfurnished,no,Nothing,Communal,Small kitchen,Yes,58 € mensili,97,whole estate,40207313,,3,,8.0,"Aurora, Barriera di Milano, Rebaudengo"
d9bacaee317f45f7ac7811324eb76b78,5/10/2017,"Via Rodolfo Renier 6, Torino",,Yes,1,,buono / abitabile,5,80m²,Unfurnished,no,Nothing,Communal,Livable,Yes,100 € mensili,137,whole estate,SAN PAOLO - VIA RENIER,,3,,6.0,"Borgo San Paolo, Cenisia"
0e8628a44a4643f5a3ab33be5cc03a52,21/06/2019,"largo borgaro,  Torino",,Yes,1,,excellent/refurbished,2,75m²,Furnished,no,Nothing,Communal,Livable,,78 € mensili,119,whole estate,40187367,,3,,4.0,"Le Vallette, Lucento, Madonna di Campagna"
0efae88c960742aa8860b6e8e161dd99,29/03/2019,"Via San Marino 108, Torino",,Yes,1,,buono / abitabile,,60m²,Unfurnished,no,Nothing,Communal,Kitchenette,Yes,110 € mensili,95,whole estate,,,2,,6.0,"Santa Rita, Mirafiori Nord"
549e102e149441a4be9713b0501edf86,29/05/2019,"Via Asiago 50, Torino",,Yes,1,,,,55m²,,no,Nothing,Communal,Livable,,30 € mensili,48,whole estate,ASIA,,2,,5.0,"Pozzo Strada, Parella"
573936cbbd9249aaa2811aec7bd4ebf4,10/6/2019,"via BURIASCO,  Torino",Yes,Yes,1,,buono / abitabile,4,62m²,,no,Nothing,Communal,Livable,Yes,,68,,ST100331 (2472775),,2,,9.0,
80563c05340d4158b28ee3459b47f085,18/07/2019,Torino,,Yes,3,,excellent/refurbished,Ground floor,125m²,Unfurnished,no,Owner,Autonomous,A vista,Yes,80 € mensili,219,whole estate,Vicenza 24,Yes,5,,5.0,
9fda592e76ad4c9f810cd2b410335201,1/8/2019,Torino,,Yes,2,,buono / abitabile,raised floor,150m²,Unfurnished,no,Nothing,Communal,Livable,Yes,125 € mensili,310,whole estate,55116,,>5,,5.0,"Campidoglio, San Donato, Cit Turin"
dab537481b2e40ab9618aa3151b4a57b,2/8/2019,"Via Beinasco 7, Torino",Yes,Yes,1,,excellent/refurbished,2,100m²,,no,,Communal,Livable,,100 € mensili,109,whole estate,,,4,,,"Aurora, Barriera di Milano, Rebaudengo"
c758024f004c4dfb95cf2913ec0756a7,10/6/2019,"Via Sondrio 13, Torino",,Yes,3,,excellent/refurbished,6,278m²,,2+ cars,Shared,Communal,Livable,Yes,,620,whole estate,,,>5,Yes,7.0,
7fa10b7ed8984feb803a6463f10b6597,15/07/2019,"Via Elvo 4, Torino",,,1,,,,49m²,,,,,Livable,,,22.5,whole estate,,,2,,,"Aurora, Barriera di Milano, Rebaudengo"
492db9fbe7bc4d01ae8a21d881decce3,31/07/2019,"Corso Unione Sovietica 461/A, Torino",,Yes,1,,buono / abitabile,4,75m²,Unfurnished,1 car,Shared,Autonomous,A vista,Yes,,120,whole estate,,,3,,6.0,Mirafiori Sud
d1c62db2caee41368dcf627a66abfe91,30/05/2019,"Via gioberti,  Torino",,,2,,buono / abitabile,Ground floor,70m²,Unfurnished,1 car,,Autonomous,,,42 € mensili,165,whole estate,V003176,,2,,2.0,"Crocetta, San Secondo"
cdf4d71f5bc54ca3a2f7fa5bad7e01e6,20/12/2018,Torino,,Yes,2,,excellent/refurbished,9,105m²,Unfurnished,1 car,Shared,Communal,Livable,Yes,133 € mensili,259,whole estate,852,,4,Yes,9.0,
4f4bfabbc1b1430587c84eb61dfd2812,2/8/2019,"via BEINASCO,  Torino",,Yes,2,,excellent/refurbished,1,140m²,Unfurnished,no,Nothing,Autonomous,Livable,,130 € mensili,225,whole estate,54841,,5,Yes,3.0,
69e628221e234f7a80b08b028f842060,4/6/2019,"Corso Casale 456, Torino",,Yes,1,,to be refurbished,1,73m²,Unfurnished,1 car,Shared,Communal,Livable,,70 € mensili,135,whole estate,CASALE456LU,,3,Yes,2.0,"Madonna del Pilone, Sassi"
024826c3f0d64c13a14677760d7c8db5,10/8/2019,"Strada Guido Volante, 92,  Torino",,Yes,2,,nuovo / in costruzione,Ground floor,160m²,,2+ cars,Shared,Autonomous,Livable,Yes,,597,whole estate,14298,,5,Yes,2.0,"Cavoretto, Gran Madre"
43d383ce322044058cb5acefe83ca08f,4/8/2019,"VIA GENOLA,  Torino",,Yes,1,,nuovo / in costruzione,3,80m²,,,,Communal,,,62 € mensili,196,whole estate,190226_id_5058,,4,,4.0,"Borgo San Paolo, Cenisia"
d9fd27774ae1439d9124fe8e519d63cb,10/7/2019,"via Arquata  13,  Torino",,Yes,1,,buono / abitabile,2,70m²,Partly Furnished,1 car,Shared,Autonomous,Livable,,37 € mensili,98,whole estate,appartamento via Arquata  (2387476),,4,,4.0,"Crocetta, San Secondo"
6f68efa28efc4adfae7bf14296bdfed7,2/8/2019,"via randaccio,  Torino",,Yes,1,,buono / abitabile,4,55m²,Unfurnished,no,Nothing,Communal,Livable,Yes,80 € mensili,57,whole estate,40202468,,2,,5.0,"Borgo Vittoria, Parco Dora"
965f71a866a64c83a774e234c2412bab,28/05/2019,"Via Chiesa della Salute,  Torino",,Yes,1,,,4,85m²,Unfurnished,no,Nothing,Communal,Livable,,,69,whole estate,40152235,,4,,4.0,"Borgo Vittoria, Parco Dora"
13e289351ec6417a89691fc25a3bf0b9,18/07/2019,"Via Giovanni Chevalley,  Torino",,Yes,1,,buono / abitabile,1,85m²,Unfurnished,no,Nothing,Communal,Livable,Yes,67 € mensili,149,whole estate,Chevalley8,,3,,10.0,"Santa Rita, Mirafiori Nord"
